PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
891,0,1,"Lindell, Mr. Edvard Bengtsson",male,30.32,1,1,11751,0.9014,,C
891,0,1,"Davis, Miss. Mary",male,16.51,0,0,2689,17.2886,B18,S
404,1,3,"Daly, Mr. Eugene Patrick",female,34.89,0,1,349239,0.0,,S
465,1,1,"McCarthy, Mr. Timothy J",male,0.42,2,1,219533,0.0,G6,S
57,0,1,"Barber, Miss. Ellen ""Nellie""",female,,0,0,113796,110.9018,,S
518,1,3,"Ryerson, Miss. Susan Parker ""Suzette""",male,14.48,0,3,SW/PP 751,0.0,,S
891,1,3,"Silverthorne, Mr. Spencer Victor",male,,1,6,349227,0.0,C22 C26,C
382,1,3,"Daly, Mr. Eugene Patrick",male,80.0,1,1,349239,10.4569,,Q
310,1,1,"Daly, Mr. Eugene Patrick",male,0.42,0,0,349239,32.2428,,S
891,1,3,"Flynn, Mr. John Irwin (""Irving"")",male,,7,0,SC/PARIS 2133,0.0,,S
1,1,3,"Montvila, Rev. Juozas",female,17.51,1,0,239853,3.7318,,S
29,0,1,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",male,,0,0,315084,13.0798,,C
891,1,1,"Minahan, Dr. William Edward",female,2.63,0,0,349239,25.3792,,S
1,1,3,"Mellinger, Miss. Madeleine Violet",male,0.42,0,0,347464,0.0,C47,Q
227,1,3,"Ibrahim Shawah, Mr. Yousseff",male,,0,0,349239,21.2374,,
334,1,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",male,0.42,0,2,14312,17.404,,C
20,1,3,"Beesley, Mr. Lawrence",male,,2,1,A/5 21174,50.5395,,Q
48,1,1,"Daly, Mr. Eugene Patrick",male,50.07,1,1,11751,0.0,,S
891,0,3,"Harrington, Mr. Charles H",male,,0,0,11753,0.0,D48,C
342,0,1,"Goodwin, Master. William Frederick",male,15.67,0,0,349239,24.2227,D11,S
468,1,1,"Jenkin, Mr. Stephen Curnow",male,4.65,0,0,14312,0.0,,Q
1,0,1,"White, Mr. Percival Wayland",male,0.42,1,0,349239,23.1425,,S
478,1,1,"Brewe, Dr. Arthur Jackson",female,,1,1,315084,0.0,,Q
404,0,3,"Rush, Mr. Alfred George John",male,61.96,0,0,347464,0.0,,C
863,1,1,"Gaskell, Mr. Alfred",male,0.42,0,0,349239,0.0,,S
1,1,3,"Kvillner, Mr. Johan Henrik Johannesson",male,,1,0,347464,0.0,D10 D12,S
103,0,1,"Hendekovic, Mr. Ignjac",male,,0,0,358585,19.0901,,S
1,1,3,"Strandberg, Miss. Ida Sofia",male,,0,1,11751,14.8636,,C
399,1,3,"Lemore, Mrs. (Amelia Milley)",male,,0,0,SC/PARIS 2133,32.91,B102,Q
1,1,3,"Cor, Mr. Liudevit",male,,1,1,11751,5.7321,,S
826,1,3,"Eklund, Mr. Hans Linus",male,1.07,1,1,2689,129.6014,,C
1,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",male,34.72,0,1,219533,14.4883,,Q
1,0,3,"Lemberopolous, Mr. Peter L",male,,6,0,228414,0.0,,S
505,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,39.88,1,0,349239,0.0,D46,C
1,1,1,"Nicola-Yarred, Master. Elias",male,3.93,0,0,219533,23.5014,E101,C
210,1,1,"Dodge, Master. Washington",male,24.48,0,0,243880,6.7797,,S
351,1,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,1.88,1,0,2694,0.0,,C
884,0,2,"Panula, Master. Eino Viljami",male,5.7,0,0,SC/AH 29037,0.0,,S
891,1,1,"Serepeca, Miss. Augusta",male,,0,2,11751,27.7947,,S
1,1,3,"Braund, Mr. Lewis Richard",male,,0,0,219533,16.0578,,S
1,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,1,1,SC/PARIS 2133,99.9123,,C
445,0,3,"Gustafsson, Mr. Karl Gideon",male,11.66,6,0,243880,0.0,,S
702,0,2,"Partner, Mr. Austen",male,12.63,0,0,11751,50.4653,,C
243,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",male,,0,0,2689,0.0,,S
1,1,2,"Olsson, Miss. Elina",female,28.65,0,0,SOTON/O.Q. 3101307,11.0105,,C
1,0,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,,7,0,371110,0.0,,S
841,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,,1,0,A/5. 10482,0.0,,S
241,1,3,"Tikkanen, Mr. Juho",male,5.8,0,0,2664,0.0,,Q
1,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,33.08,1,1,PC 17759,0.4153,,Q
1,1,1,"Sundman, Mr. Johan Julian",male,,0,1,219533,2.0122,,Q
891,1,2,"Reuchlin, Jonkheer. John George",female,19.36,0,0,347464,0.0,,S
509,1,1,"Williams, Mr. Charles Duane",male,,0,2,4136,1.8141,,S
231,0,1,"Renouf, Mr. Peter Henry",male,,0,0,SC/PARIS 2133,25.5735,,Q
891,1,3,"Ostby, Mr. Engelhart Cornelius",male,,1,0,219533,8.1169,,C
409,1,3,"Saad, Mr. Khalil",male,20.73,0,0,226593,23.0053,,C
1,1,3,"Stead, Mr. William Thomas",male,,1,0,113796,18.927,A14,S
1,1,1,"Lefebre, Miss. Mathilde",female,,1,1,54636,119.3654,,S
1,1,3,"Daly, Mr. Eugene Patrick",male,,0,1,28664,0.0,,C
810,1,1,"Dick, Mr. Albert Adrian",female,25.1,0,0,2689,75.3175,A24,C
608,1,3,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",male,,4,1,347088,7.5478,,S
1,0,1,"Dennis, Mr. Samuel",female,3.0,2,0,2694,0.0,,C
1,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",male,34.85,0,0,219533,11.5781,,S
891,0,1,"Moore, Mr. Leonard Charles",male,,0,0,347088,17.3965,,C
891,0,3,"Collyer, Mr. Harvey",male,,1,0,349239,0.0,,S
578,1,3,"Leyson, Mr. Robert William Norman",male,,1,0,250655,150.2501,,S
891,0,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",male,,0,0,347083,44.2458,,S
796,1,1,"Johannesen-Bratthammer, Mr. Bernt",male,48.79,4,0,A/5. 10482,0.0,C45,C
891,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",male,0.42,1,2,349239,86.9468,,S
1,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",female,,0,2,11755,91.7833,,S
1,1,3,"Odahl, Mr. Nils Martin",male,,1,0,347083,22.25,D46,S
1,1,3,"Lefebre, Miss. Ida",male,3.45,2,0,374910,39.5031,C92,Q
1,0,3,"Brewe, Dr. Arthur Jackson",male,,0,0,113051,49.8215,,C
182,0,3,"Daly, Mr. Eugene Patrick",male,,1,0,113051,50.4545,,C
579,1,3,"Richards, Master. William Rowe",male,52.32,0,0,C.A. 2315,0.0,D50,Q
407,0,3,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,0.42,1,2,A/5. 10482,0.0,,S
1,0,3,"Plotcharsky, Mr. Vasil",male,34.78,0,1,11753,17.3413,,C
707,1,3,"Lefebre, Miss. Jeannie",male,,0,3,364500,0.0,,S
440,0,1,"Tikkanen, Mr. Juho",female,0.42,0,0,219533,0.0,,
399,1,1,"Collyer, Mr. Harvey",male,0.42,0,0,A/5 21174,22.6436,,S
659,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,8.97,0,1,11751,0.0,,Q
891,0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,23.07,7,1,29106,0.0,,C
1,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,27.6,8,1,19950,0.0,,S
790,1,1,"McMahon, Mr. Martin",male,,1,0,113051,8.6917,D28,Q
891,1,2,"Silverthorne, Mr. Spencer Victor",male,6.44,0,0,PC 17759,0.0,,S
414,1,1,"Collyer, Mr. Harvey",male,23.3,1,1,219533,52.5109,D26,C
111,0,3,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",male,80.0,8,0,A/5 21174,20.8743,,C
1,1,3,"Lehmann, Miss. Bertha",male,33.2,1,0,113760,24.1506,,C
1,1,1,"Turcin, Mr. Stjepan",male,11.02,1,0,236171,1.7201,,S
384,1,3,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,69.42,0,1,113572,0.9043,,S
891,0,1,"Brewe, Dr. Arthur Jackson",male,0.42,1,0,113796,0.0,B71,C
891,0,2,"Rush, Mr. Alfred George John",male,25.43,7,0,A/5 21174,17.5541,,C
891,0,3,"Skoog, Master. Karl Thorsten",male,25.62,0,0,349239,19.4472,,S
720,0,1,"Heikkinen, Miss. Laina",male,,1,0,STON/O 2. 3101280,0.0,B51 B53 B55,C
1,1,2,"Dimic, Mr. Jovan",male,29.09,1,0,36209,23.8313,,Q
891,1,1,"Pinsky, Mrs. (Rosa)",male,55.22,4,0,113794,1.8616,,C
1,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,,0,1,11751,52.267,,S
1,1,2,"Collyer, Mr. Harvey",female,80.0,0,0,PC 17759,0.0,,S
487,0,3,"Lang, Mr. Fang",male,5.8,1,0,374746,0.0,,S
399,0,1,"Lobb, Mr. William Arthur",male,80.0,1,1,347088,55.1799,,Q
60,0,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",male,9.71,1,0,236171,25.6063,,C
1,1,1,"Humblen, Mr. Adolf Mathias Nicolai Olsen",male,31.1,0,0,113796,130.2447,,C
891,1,3,"Pernot, Mr. Rene",male,25.36,0,0,349239,1.7529,,S
432,0,3,"Daly, Mr. Eugene Patrick",male,,0,0,54636,0.0,,S
1,0,3,"Lobb, Mr. William Arthur",male,,0,0,2641,20.8668,,S
475,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,23.51,1,2,17764,0.0,,S
891,1,1,"Jonkoff, Mr. Lalio",male,,0,0,113794,0.1086,,S
591,0,1,"Sloper, Mr. William Thompson",male,79.44,7,0,358585,0.0,,S
427,1,3,"Tikkanen, Mr. Juho",male,36.68,0,0,SC/PARIS 2133,14.1401,,C
891,0,2,"Flynn, Mr. John Irwin (""Irving"")",female,,0,0,11751,49.4264,C52,C
410,0,3,"Collyer, Mr. Harvey",male,,7,1,113051,124.0796,,S
1,0,3,"Hogeboom, Mrs. John C (Anna Andrews)",female,23.18,0,0,113796,4.4939,B79,S
1,0,3,"Jonkoff, Mr. Lalio",male,24.94,0,0,SOTON/O.Q. 3101307,0.0,,S
1,0,1,"Brewe, Dr. Arthur Jackson",female,75.5,1,2,11751,134.8226,,C
581,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,24.97,0,3,349239,114.5864,B96 B98,C
891,0,1,"Charters, Mr. David",male,,0,0,54636,0.0,,C
1,1,3,"Herman, Miss. Alice",male,34.1,1,1,54636,1.7096,B49,C
891,1,1,"Butler, Mr. Reginald Fenton",female,,1,0,349239,12.4804,,S
1,0,3,"Daly, Mr. Eugene Patrick",male,0.42,1,0,384461,0.0,,C
89,0,3,"Burke, Mr. Jeremiah",male,29.43,0,0,2689,14.0303,,S
891,1,1,"Barbara, Miss. Saiide",female,,0,0,11751,0.0,B58 B60,Q
356,1,2,"Stoytcheff, Mr. Ilia",male,31.83,0,1,228414,26.1739,,S
388,1,3,"Nankoff, Mr. Minko",male,,1,0,C.A. 18723,0.0,,S
1,1,3,"Daly, Mr. Eugene Patrick",male,,1,3,236171,21.4725,,S
1,1,3,"Blank, Mr. Henry",male,23.81,0,6,349239,0.0,,C
401,1,1,"Adams, Mr. John",female,,0,0,2664,16.2504,,S
169,1,3,"Hassab, Mr. Hammad",female,,1,3,349222,14.7006,A19,S
567,0,3,"Pernot, Mr. Rene",male,5.3,1,0,54636,38.6099,,S
38,0,3,"Kelly, Miss. Mary",male,,0,0,PC 17759,238.9632,D26,C
311,1,3,"Nakid, Miss. Maria (""Mary"")",male,15.25,0,0,364512,3.874,,Q
1,1,1,"Wick, Miss. Mary Natalie",male,10.29,0,0,236171,17.499,B18,Q
891,0,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",male,24.45,1,0,PC 17759,0.0,,C
341,1,3,"Daly, Mr. Eugene Patrick",male,8.91,6,1,228414,26.2965,,S
510,1,3,"Lang, Mr. Fang",male,28.36,8,2,A/5 21174,0.0,,S
1,0,3,"Daly, Mr. Eugene Patrick",female,25.88,0,0,SOTON/O.Q. 392078,91.9395,,C
1,1,3,"Thorneycroft, Mr. Percival",female,26.84,1,0,349239,9.4604,,C
355,0,1,"Clifford, Mr. George Quincy",female,,1,0,228414,14.1846,C50,S
891,1,3,"Dick, Mrs. Albert Adrian (Vera Gillespie)",male,0.42,0,1,219533,23.1883,,S
891,0,1,"Strandberg, Miss. Ida Sofia",male,,0,0,SC/PARIS 2133,0.0,,Q
383,1,3,"Lewy, Mr. Ervin G",male,68.75,1,0,228414,0.0,,S
10,0,1,"Van Impe, Mr. Jean Baptiste",female,,0,0,SOTON/O.Q. 3101311,0.0,,C
1,1,1,"McMahon, Mr. Martin",male,,0,1,219533,8.8505,,S
1,1,3,"Badt, Mr. Mohamed",female,29.76,0,0,65306,0.0,C52,S
891,1,1,"Turpin, Mr. William John Robert",male,0.42,7,1,219533,0.0,,C
396,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,0.42,0,0,219533,10.4686,,S
1,1,3,"Brewe, Dr. Arthur Jackson",female,10.1,1,0,11751,15.7744,,Q
891,1,3,"Theobald, Mr. Thomas Leonard",male,,1,0,17764,23.1538,,S
891,1,2,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,49.37,0,0,28664,5.397,,C
891,1,3,"Brewe, Dr. Arthur Jackson",male,0.42,1,0,11751,15.1913,,S
448,1,3,"Lang, Mr. Fang",female,0.42,0,0,219533,29.0427,,S
549,0,3,"Bradley, Mr. George (""George Arthur Brayton"")",male,73.33,8,0,2689,0.0,E46,S
1,0,3,"Laitinen, Miss. Kristina Sofia",male,,1,0,219533,7.054,E46,S
1,0,3,"Pickard, Mr. Berk (Berk Trembisky)",male,0.42,0,1,250649,9.1187,,S
544,0,3,"Jensen, Mr. Svend Lauritz",male,50.07,0,0,219533,0.0,,S
373,0,2,"Brewe, Dr. Arthur Jackson",male,25.49,1,0,11751,18.4137,,S
861,1,1,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,,0,0,349239,20.9605,,C
1,1,1,"Somerton, Mr. Francis William",male,,0,1,349239,0.0,,C
265,1,1,"Persson, Mr. Ernst Ulrik",male,7.32,0,0,349239,0.0,,S
465,1,1,"Carlsson, Mr. August Sigfrid",male,39.25,1,1,113786,0.0,,C
1,1,1,"Barbara, Miss. Saiide",male,26.36,1,0,A/5 21174,0.5604,,Q
379,1,1,"Fortune, Miss. Alice Elizabeth",male,34.61,0,0,350046,1.7957,,C
381,0,3,"Tikkanen, Mr. Juho",female,,0,1,345767,0.0,,S
1,1,3,"Sobey, Mr. Samuel James Hayden",male,,0,1,113796,25.9767,,S
347,1,1,"Johnston, Mr. Andrew G",male,,0,2,364512,0.2758,E40,S
383,1,3,"Sage, Miss. Constance Gladys",male,25.98,0,0,113051,2.0379,B57 B59 B63 B66,C
397,1,3,"Endres, Miss. Caroline Louise",male,,0,1,349247,0.0,,Q
1,0,3,"Kelly, Miss. Mary",male,41.45,0,1,2689,0.0,,Q
891,1,1,"Rice, Master. Arthur",male,5.73,0,1,219533,0.0,,C
293,1,3,"Barbara, Miss. Saiide",male,27.96,0,1,PC 17759,7.9412,,S
453,0,1,"Lang, Mr. Fang",male,,0,2,2689,0.4607,,Q
745,0,1,"Ilett, Miss. Bertha",male,0.42,0,0,250655,0.0,,S
521,1,1,"Nilsson, Miss. Helmina Josefina",female,9.93,0,0,113796,8.7697,,S
1,0,2,"Elias, Mr. Joseph Jr",male,10.99,0,0,SOTON/O.Q. 392078,20.7012,C92,C
432,1,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",female,,1,0,219533,0.0,,S
184,0,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",male,,1,0,SW/PP 751,0.0,,C
1,1,2,"Attalah, Miss. Malake",male,,0,0,113572,3.0748,,S
666,1,3,"Eklund, Mr. Hans Linus",male,26.82,1,0,228414,0.0,,S
465,1,3,"Moor, Master. Meier",male,11.14,0,0,219533,8.1667,,S
200,1,3,"Bonnell, Miss. Elizabeth",male,27.23,1,0,A/5 21174,10.2585,,C
419,1,1,"Lang, Mr. Fang",female,,1,0,SC/PARIS 2133,0.0,,C
1,1,3,"Olsen, Mr. Henry Margido",male,,0,0,2689,0.0,,C
477,0,3,"Nakid, Mr. Sahid",male,5.39,7,1,349219,9.4062,,C
1,0,1,"Canavan, Miss. Mary",male,,0,0,2691,11.6559,,S
280,0,3,"Rush, Mr. Alfred George John",female,,0,0,349239,25.2949,,C
638,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,28.95,1,1,219533,0.0,,C
891,1,3,"Hagland, Mr. Ingvald Olai Olsen",male,,0,0,349239,1.26,,S
215,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,0.42,1,1,113051,0.0,,C
1,0,1,"Montvila, Rev. Juozas",male,,0,0,A/5 21174,23.7905,,Q
13,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,,0,1,11753,31.8876,,C
1,1,1,"Nakid, Miss. Maria (""Mary"")",male,24.6,0,0,349239,0.0,B5,S
891,0,1,"Rice, Mrs. William (Margaret Norton)",female,,6,0,315084,0.0,,S
399,1,1,"Collyer, Mr. Harvey",male,,0,0,65306,2.3818,D26,Q
891,1,3,"Collyer, Mr. Harvey",male,,1,0,347464,25.7058,C45,C
636,0,1,"Carter, Mrs. William Ernest (Lucile Polk)",male,12.79,0,0,SOTON/O.Q. 392078,24.4108,,S
1,0,3,"Farthing, Mr. John",male,70.23,1,1,347088,25.7836,,S
169,1,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",male,,0,0,349239,14.7092,C124,S
1,1,3,"Porter, Mr. Walter Chamberlain",male,72.25,7,0,SC/PARIS 2133,0.0,,S
1,1,3,"Wiklund, Mr. Jakob Alfred",male,34.78,0,0,219533,0.0,B58 B60,S
1,1,1,"Stranden, Mr. Juho",male,,0,0,349239,18.6915,,S
891,1,2,"Sloper, Mr. William Thompson",female,0.42,0,0,349239,25.6744,D56,S
384,1,2,"Wiklund, Mr. Jakob Alfred",female,,0,0,17764,0.0,,S
1,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",male,25.6,3,2,113051,0.6965,,Q
659,1,3,"McMahon, Mr. Martin",male,0.42,0,0,2689,0.0,,S
399,0,1,"Porter, Mr. Walter Chamberlain",male,73.3,0,0,113056,23.7082,,C
1,1,3,"Pasic, Mr. Jakob",female,,0,1,A/S 2816,0.0,C45,S
1,1,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",male,,0,0,11753,0.0,,C
804,1,3,"Lang, Mr. Fang",male,25.71,0,0,4136,24.3763,,S
1,1,2,"Collyer, Mr. Harvey",female,34.13,0,0,347083,20.517,C83,S
891,0,1,"Barbara, Miss. Saiide",male,73.64,1,1,SOTON/O.Q. 392078,0.0,,S
891,0,1,"Hickman, Mr. Leonard Mark",male,0.62,1,0,347083,0.0,,C
891,1,1,"Karun, Miss. Manca",male,28.46,0,0,28664,42.7843,,C
891,0,3,"O'Connell, Mr. Patrick D",male,80.0,0,1,SOTON/O.Q. 3101310,37.0645,,C
404,0,2,"Ryerson, Miss. Emily Borie",female,,0,0,349209,20.0161,,C
891,1,2,"Crosby, Miss. Harriet R",male,,0,0,219533,169.0935,,S
605,0,3,"Renouf, Mr. Peter Henry",male,,0,0,367655,0.0,,S
23,0,3,"Troupiansky, Mr. Moses Aaron",male,0.42,0,0,349222,0.0,,S
340,1,1,"Skoog, Master. Harald",male,6.59,1,0,250649,0.0,,S
505,0,3,"Troupiansky, Mr. Moses Aaron",male,31.85,1,0,A/5. 10482,0.0,,S
891,1,1,"Brewe, Dr. Arthur Jackson",male,34.89,0,0,14312,0.0,C148,Q
75,0,1,"Maisner, Mr. Simon",female,55.66,0,1,A/5 21174,0.0,C83,C
173,1,1,"Berriman, Mr. William John",male,,1,0,PC 17759,0.0,,Q
622,1,1,"Brewe, Dr. Arthur Jackson",male,0.42,0,1,349239,361.0662,C2,S
891,1,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",male,28.56,0,0,113572,55.48,A32,S
891,0,1,"Anderson, Mr. Harry",female,,1,0,113796,0.0,,Q
891,1,2,"Daly, Mr. Eugene Patrick",male,,7,0,236171,0.0,,C
857,0,2,"Karlsson, Mr. Nils August",male,0.42,1,0,219533,46.7745,,S
1,1,3,"Partner, Mr. Austen",male,,0,0,2689,122.6738,,C
891,0,1,"Reuchlin, Jonkheer. John George",male,,1,0,347083,0.0,E36,S
891,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",male,31.67,7,0,219533,51.6373,,Q
477,1,3,"Gill, Mr. John William",female,25.48,1,0,PC 17759,15.861,,S
891,0,1,"Torber, Mr. Ernst William",male,,0,0,14311,25.7414,,S
230,1,3,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",male,,1,0,113505,15.3992,,S
527,1,3,"Stankovic, Mr. Ivan",male,36.23,7,0,14312,0.0,,C
1,1,3,"Nakid, Miss. Maria (""Mary"")",male,0.42,0,1,11753,0.0,,S
633,0,1,"Braund, Mr. Lewis Richard",male,,0,0,219533,0.0,,S
1,1,3,"Daly, Mr. Eugene Patrick",male,9.69,0,2,349239,1.3382,,S
384,1,3,"Hippach, Miss. Jean Gertrude",male,73.18,1,2,PC 17759,0.0,,C
1,1,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",female,7.42,0,2,S.O.C. 14879,16.9479,,S
398,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,31.38,0,1,2689,0.0,G6,C
1,0,3,"Boulos, Miss. Nourelain",male,,1,0,315084,9.0837,,S
1,1,1,"Wick, Miss. Mary Natalie",female,,0,1,349239,5.1455,,S
382,1,3,"Brewe, Dr. Arthur Jackson",female,31.84,1,1,SC/PARIS 2133,0.5604,,S
891,1,3,"Guggenheim, Mr. Benjamin",male,55.32,8,1,4136,428.3292,,S
1,1,1,"Ford, Mrs. Edward (Margaret Ann Watson)",male,,1,0,219533,5.0422,B5,S
69,1,3,"Corn, Mr. Harry",male,20.25,0,0,113796,19.056,,S
890,0,3,"Sage, Mr. Douglas Bullen",male,,5,1,347076,8.9564,E46,S
605,1,1,"Karlsson, Mr. Nils August",male,22.54,0,0,SO/C 14885,0.0,,S
539,0,1,"Jonkoff, Mr. Lalio",male,36.18,0,1,17764,21.9265,C70,S
707,1,3,"Francatelli, Miss. Laura Mabel",male,36.41,0,1,349222,0.0,C125,C
531,1,3,"Emanuel, Miss. Virginia Ethel",female,,1,0,219533,0.0,,S
73,0,1,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",male,,1,0,349239,0.0,,S
891,1,1,"Rush, Mr. Alfred George John",female,0.42,0,0,349239,142.172,,C
891,1,1,"Stoytcheff, Mr. Ilia",male,32.29,1,0,113051,17.2642,C87,S
1,0,3,"O'Brien, Mr. Timothy",male,33.99,0,0,14311,1.4385,,S
891,0,3,"Tikkanen, Mr. Juho",male,32.07,1,0,330923,25.8566,,S
684,0,1,"Daly, Mr. Eugene Patrick",male,,0,0,54636,0.0,,C
385,1,3,"Larsson, Mr. Bengt Edvin",male,32.19,1,0,349239,19.0364,,S
178,1,3,"Bing, Mr. Lee",male,54.48,8,0,2689,0.0,,C
1,1,3,"Mullens, Miss. Katherine ""Katie""",male,,0,0,349239,16.9888,D15,S
414,1,1,"Gheorgheff, Mr. Stanio",male,31.63,0,0,347073,26.2165,,S
432,0,1,"O'Leary, Miss. Hanora ""Norah""",male,,1,0,W./C. 14263,0.0,B69,S
1,0,3,"Silverthorne, Mr. Spencer Victor",male,29.51,3,1,SW/PP 751,0.5534,E8,S
1,1,3,"Daly, Mr. Eugene Patrick",male,0.42,1,0,219533,134.955,,S
1,1,3,"Brewe, Dr. Arthur Jackson",male,19.27,1,0,219533,0.0,,Q
1,1,1,"Barbara, Miss. Saiide",female,0.42,1,0,219533,0.0,C52,C
891,1,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,,0,0,113796,97.2401,E8,C
1,1,1,"Rice, Mrs. William (Margaret Norton)",male,17.54,0,0,33638,0.0,,S
577,0,3,"de Mulder, Mr. Theodore",female,0.42,1,1,PC 17473,7.1306,,S
891,1,1,"Bengtsson, Mr. John Viktor",male,,0,2,A/5. 10482,15.2283,B73,Q
891,0,1,"Silven, Miss. Lyyli Karoliina",male,8.19,0,0,349239,0.0,,S
891,1,1,"Hogeboom, Mrs. John C (Anna Andrews)",male,0.42,0,1,349239,14.1978,,C
1,1,3,"Johnson, Mr. William Cahoone Jr",male,18.92,0,1,54636,22.044,,C
1,1,2,"Turcin, Mr. Stjepan",male,42.85,1,1,2694,0.0,,Q
540,1,2,"Sandstrom, Miss. Marguerite Rut",male,14.47,1,3,347064,0.0,,S
382,1,2,"Wick, Miss. Mary Natalie",male,0.42,0,1,113051,0.0,,S
566,0,1,"Sandstrom, Miss. Marguerite Rut",male,80.0,1,0,SC/PARIS 2133,0.0,,S
244,1,1,"Stead, Mr. William Thomas",male,,1,1,113786,0.0,,S
655,0,3,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",male,21.56,0,0,2689,53.8488,,S
169,1,1,"Asim, Mr. Adola",male,6.22,1,1,19943,0.0,,S
387,0,2,"Stone, Mrs. George Nelson (Martha Evelyn)",male,,0,1,347083,5.7703,,S
447,1,3,"Hogeboom, Mrs. John C (Anna Andrews)",male,36.8,0,0,17764,0.0,,C
891,1,1,"Cacic, Mr. Luka",male,,0,0,347071,25.7949,,S
455,1,3,"Johnston, Miss. Catherine Helen ""Carrie""",male,10.39,0,1,2641,10.1944,,S
891,0,1,"Sundman, Mr. Johan Julian",male,0.42,1,0,29106,20.8357,,Q
467,1,3,"Daly, Mr. Peter Denis ",male,15.67,1,0,11769,1.4743,,S
619,1,3,"Silvey, Mr. William Baird",male,26.56,0,1,SOTON/O.Q. 3101307,4.3854,C45,S
607,0,3,"Boulos, Miss. Nourelain",male,10.83,0,1,349239,7.5024,,S
891,1,1,"Daly, Mr. Eugene Patrick",female,0.42,0,0,PC 17759,0.0,,S
404,1,3,"Douglas, Mr. Walter Donald",female,6.68,0,0,54636,0.0,,Q
1,1,3,"Sivola, Mr. Antti Wilhelm",female,27.4,0,0,113794,0.0,,C
284,0,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",male,,0,0,19947,56.7454,,C
415,0,2,"Karlsson, Mr. Nils August",male,,1,0,347083,0.0,,C
701,1,3,"Ohman, Miss. Velin",female,0.42,1,0,347083,0.6498,,Q
134,1,3,"Bourke, Mr. John",male,31.33,0,0,SOTON/O.Q. 3101310,0.0,,C
703,1,3,"Mellinger, Miss. Madeleine Violet",male,24.76,0,0,347083,18.7985,,C
1,1,3,"Eustis, Miss. Elizabeth Mussey",male,,1,0,PC 17609,20.9473,,S
1,1,3,"Sharp, Mr. Percival James R",male,30.45,0,1,349239,17.6162,B50,C
467,0,1,"Brewe, Dr. Arthur Jackson",female,,0,0,2689,3.1984,,S
1,0,3,"Tikkanen, Mr. Juho",male,0.42,1,0,349239,6.4541,,S
866,0,1,"Barbara, Miss. Saiide",male,25.07,0,0,315084,22.8124,,C
891,1,1,"Barbara, Miss. Saiide",female,0.42,0,0,374910,33.2767,,S
264,1,3,"Richards, Mrs. Sidney (Emily Hocking)",male,33.18,0,0,382649,0.0,,S
